hotel,data,disponibilidade,minimo_de_noites
444,19/10/2017,0,1
444,20/10/2017,0,1
444,21/10/2017,1,1
444,22/10/2017,0,1
444,23/10/2017,0,1
444,24/10/2017,0,2
444,25/10/2017,0,1
444,26/10/2017,1,1
444,27/10/2017,1,1
444,28/10/2017,0,1
444,29/10/2017,0,1
444,30/10/2017,0,1
445,1/10/2017,1,1
445,2/10/2017,1,1
445,3/10/2017,1,1
445,4/10/2017,0,1
445,5/10/2017,1,1
445,6/10/2017,0,1
445,7/10/2017,1,1
445,8/10/2017,1,1
445,9/10/2017,0,1
445,10/10/2017,0,1
445,11/10/2017,1,1
445,12/10/2017,0,1
445,13/10/2017,0,1
445,14/10/2017,1,1
445,15/10/2017,0,3
445,16/10/2017,1,1
445,17/10/2017,1,1
445,18/10/2017,1,1
445,19/10/2017,0,1
445,20/10/2017,1,1
445,21/10/2017,0,1
445,22/10/2017,1,1
445,23/10/2017,1,1
445,24/10/2017,1,1
445,25/10/2017,0,1
445,26/10/2017,0,1
445,27/10/2017,0,1
445,28/10/2017,0,1
445,29/10/2017,1,3
445,30/10/2017,0,1
446,1/10/2017,0,1
446,2/10/2017,0,1
446,3/10/2017,1,1
446,4/10/2017,1,1
446,5/10/2017,0,1
446,6/10/2017,1,1
446,7/10/2017,0,1
446,8/10/2017,1,1
446,9/10/2017,0,1
446,10/10/2017,0,1
446,11/10/2017,1,1
446,12/10/2017,0,1
446,13/10/2017,1,1
446,14/10/2017,1,1
446,15/10/2017,1,1
446,16/10/2017,1,1
446,17/10/2017,0,1
446,18/10/2017,1,1
446,19/10/2017,0,1
446,20/10/2017,1,1
446,21/10/2017,1,1
446,22/10/2017,1,1
446,23/10/2017,0,1
446,24/10/2017,1,1
446,25/10/2017,0,1
446,26/10/2017,0,1
446,27/10/2017,0,1
446,28/10/2017,0,1
446,29/10/2017,1,3
446,30/10/2017,0,1
447,1/10/2017,0,1
447,2/10/2017,0,1
447,3/10/2017,0,1
447,4/10/2017,1,1
447,5/10/2017,0,1
447,6/10/2017,1,1
447,7/10/2017,1,1
447,8/10/2017,1,1
447,9/10/2017,0,1
447,10/10/2017,1,1
447,11/10/2017,0,1
447,12/10/2017,1,1
447,13/10/2017,0,1
447,14/10/2017,1,1
447,15/10/2017,1,1
447,16/10/2017,0,1
447,17/10/2017,1,1
447,18/10/2017,1,1
447,19/10/2017,0,1
447,20/10/2017,1,1
447,21/10/2017,0,1
447,22/10/2017,1,1
447,23/10/2017,0,1
447,24/10/2017,1,1
447,25/10/2017,1,1
447,26/10/2017,0,1
447,27/10/2017,0,1
447,28/10/2017,1,1
447,29/10/2017,0,1
447,30/10/2017,0,1
448,1/10/2017,0,1
448,2/10/2017,0,1
448,3/10/2017,0,1
448,4/10/2017,0,1
448,5/10/2017,1,1
448,6/10/2017,1,1
448,7/10/2017,1,1
448,8/10/2017,0,1
448,9/10/2017,1,1
448,10/10/2017,0,1
448,11/10/2017,1,1
448,12/10/2017,0,1
448,13/10/2017,1,1
448,14/10/2017,1,1
448,15/10/2017,1,1
448,16/10/2017,0,1
448,17/10/2017,0,1
448,18/10/2017,0,1
448,19/10/2017,0,1
448,20/10/2017,1,1
448,21/10/2017,0,1
448,22/10/2017,1,1
448,23/10/2017,1,1
448,24/10/2017,0,2
448,25/10/2017,0,1
448,26/10/2017,1,1
448,27/10/2017,0,1
448,28/10/2017,0,1
448,29/10/2017,0,1
448,30/10/2017,1,1
449,1/10/2017,1,1
449,2/10/2017,1,1
449,3/10/2017,1,1
449,4/10/2017,0,1
449,5/10/2017,0,1
449,6/10/2017,0,1
449,7/10/2017,0,1
449,8/10/2017,1,1
449,9/10/2017,0,1
449,10/10/2017,1,1
449,11/10/2017,0,1
449,12/10/2017,1,1
449,13/10/2017,1,1
449,14/10/2017,0,1
449,15/10/2017,1,1
449,16/10/2017,1,1
449,17/10/2017,0,1
449,18/10/2017,0,1
449,19/10/2017,1,1
449,20/10/2017,0,1
449,21/10/2017,0,1
449,22/10/2017,1,1
449,23/10/2017,0,1
449,24/10/2017,0,2
449,25/10/2017,1,1
449,26/10/2017,0,1
449,27/10/2017,1,1
449,28/10/2017,0,1
449,29/10/2017,1,3
449,30/10/2017,0,1
450,1/10/2017,1,1
450,2/10/2017,1,1
450,3/10/2017,0,1
450,4/10/2017,1,1
450,5/10/2017,1,1
450,6/10/2017,1,1
450,7/10/2017,1,1
450,8/10/2017,0,1
450,9/10/2017,0,1
450,10/10/2017,1,1
450,11/10/2017,1,1
450,12/10/2017,1,1
450,13/10/2017,0,1
450,14/10/2017,1,1
450,15/10/2017,0,3
450,16/10/2017,1,1
450,17/10/2017,1,1
450,18/10/2017,0,1
450,19/10/2017,0,1
450,20/10/2017,1,1
450,21/10/2017,0,1
450,22/10/2017,1,1
450,23/10/2017,0,1
450,24/10/2017,1,1
450,25/10/2017,0,1
450,26/10/2017,0,1
450,27/10/2017,0,1
450,28/10/2017,0,1
450,29/10/2017,1,3
450,30/10/2017,0,1
451,1/10/2017,1,1
451,2/10/2017,1,1
451,3/10/2017,1,1
451,4/10/2017,0,1
451,5/10/2017,1,1
451,6/10/2017,1,1
451,7/10/2017,1,1
451,8/10/2017,0,1
451,9/10/2017,1,1
451,10/10/2017,0,1
451,11/10/2017,1,1
451,12/10/2017,1,1
451,13/10/2017,1,1
451,14/10/2017,0,1
451,15/10/2017,0,3
451,16/10/2017,0,1
451,17/10/2017,1,1
451,18/10/2017,0,1
451,19/10/2017,1,1
451,20/10/2017,0,1
451,21/10/2017,0,1
451,22/10/2017,1,1
451,23/10/2017,1,1
451,24/10/2017,0,2
451,25/10/2017,0,1
451,26/10/2017,0,1
451,27/10/2017,1,1
451,28/10/2017,0,1
451,29/10/2017,0,1
451,30/10/2017,1,1
452,1/10/2017,0,1
452,2/10/2017,1,1
452,3/10/2017,0,1
452,4/10/2017,1,1
452,5/10/2017,1,1
452,6/10/2017,1,1
452,7/10/2017,1,1
452,8/10/2017,0,1
452,9/10/2017,1,1
452,10/10/2017,0,1
452,11/10/2017,0,1
452,12/10/2017,0,1
452,13/10/2017,1,1
452,14/10/2017,1,1
452,15/10/2017,1,1
452,16/10/2017,0,1
452,17/10/2017,1,1
452,18/10/2017,1,1
452,19/10/2017,0,1
452,20/10/2017,0,1
452,21/10/2017,0,1
452,22/10/2017,0,1
452,23/10/2017,1,1
452,24/10/2017,0,2
452,25/10/2017,0,1
452,26/10/2017,1,1
452,27/10/2017,1,1
452,28/10/2017,0,1
452,29/10/2017,1,3
452,30/10/2017,1,1
453,1/10/2017,0,1
453,2/10/2017,0,1
453,3/10/2017,1,1
453,4/10/2017,1,1
453,5/10/2017,1,1
453,6/10/2017,0,1
453,7/10/2017,0,1
453,8/10/2017,0,1
453,9/10/2017,1,1
453,10/10/2017,1,1
453,11/10/2017,0,1
453,12/10/2017,1,1
453,13/10/2017,1,1
453,14/10/2017,1,1
453,15/10/2017,1,1
453,16/10/2017,1,1
453,17/10/2017,1,1
453,18/10/2017,0,1
453,19/10/2017,0,1
453,20/10/2017,1,1
453,21/10/2017,0,1
453,22/10/2017,0,1
453,23/10/2017,0,1
453,24/10/2017,0,2
453,25/10/2017,1,1
453,26/10/2017,1,1
453,27/10/2017,0,1
453,28/10/2017,0,1
453,29/10/2017,1,3
453,30/10/2017,1,1
454,1/10/2017,0,1
454,2/10/2017,1,1
454,3/10/2017,0,1
454,4/10/2017,1,1
454,5/10/2017,1,1
454,6/10/2017,1,1
454,7/10/2017,0,1
454,8/10/2017,1,1
454,9/10/2017,1,1
454,10/10/2017,1,1
454,11/10/2017,0,1
454,12/10/2017,1,1
454,13/10/2017,1,1
454,14/10/2017,0,1
454,15/10/2017,0,3
454,16/10/2017,0,1
454,17/10/2017,1,1
454,18/10/2017,1,1
454,19/10/2017,1,1
454,20/10/2017,1,1
454,21/10/2017,1,1
454,22/10/2017,0,1
454,23/10/2017,1,1
454,24/10/2017,1,1
454,25/10/2017,1,1
454,26/10/2017,0,1
454,27/10/2017,0,1
454,28/10/2017,1,1
454,29/10/2017,0,1
454,30/10/2017,0,1
455,1/10/2017,1,1
455,2/10/2017,0,1
455,3/10/2017,0,1
455,4/10/2017,0,1
455,5/10/2017,0,1
455,6/10/2017,0,1
455,7/10/2017,1,1
455,8/10/2017,0,1
455,9/10/2017,1,1
455,10/10/2017,1,1
455,11/10/2017,1,1
455,12/10/2017,1,1
455,13/10/2017,1,1
455,14/10/2017,1,1
455,15/10/2017,1,1
455,16/10/2017,0,1
455,17/10/2017,0,1
455,18/10/2017,1,1
455,19/10/2017,1,1
455,20/10/2017,0,1
455,21/10/2017,0,1
455,22/10/2017,1,1
455,23/10/2017,0,1
455,24/10/2017,0,2
455,25/10/2017,0,1
455,26/10/2017,1,1
455,27/10/2017,1,1
455,28/10/2017,0,1
455,29/10/2017,0,1
455,30/10/2017,1,1
456,1/10/2017,1,1
456,2/10/2017,1,1
456,3/10/2017,0,1
456,4/10/2017,0,1
456,5/10/2017,1,1
456,6/10/2017,0,1
456,7/10/2017,0,1
456,8/10/2017,0,1
456,9/10/2017,0,1
456,10/10/2017,1,1
456,11/10/2017,0,1
456,12/10/2017,1,1
456,13/10/2017,1,1
456,14/10/2017,1,1
456,15/10/2017,0,3
456,16/10/2017,0,1
456,17/10/2017,0,1
456,18/10/2017,0,1
456,19/10/2017,0,1
456,20/10/2017,0,1
456,21/10/2017,1,1
456,22/10/2017,1,1
456,23/10/2017,0,1
456,24/10/2017,0,2
456,25/10/2017,1,1
456,26/10/2017,0,1
456,27/10/2017,1,1
456,28/10/2017,1,1
456,29/10/2017,1,3
456,30/10/2017,1,1
457,1/10/2017,1,1
457,2/10/2017,0,1
457,3/10/2017,0,1
457,4/10/2017,0,1
457,5/10/2017,0,1
457,6/10/2017,1,1
457,7/10/2017,0,1
457,8/10/2017,1,1
457,9/10/2017,0,1
457,10/10/2017,0,1
457,11/10/2017,0,1
457,12/10/2017,1,1
457,13/10/2017,1,1
457,14/10/2017,1,1
457,15/10/2017,1,1
457,16/10/2017,1,1
457,17/10/2017,0,1
457,18/10/2017,0,1
457,19/10/2017,1,1
457,20/10/2017,0,1
457,21/10/2017,0,1
457,22/10/2017,0,1
457,23/10/2017,0,1
457,24/10/2017,1,1
457,25/10/2017,1,1
457,26/10/2017,0,1
457,27/10/2017,1,1
457,28/10/2017,0,1
457,29/10/2017,0,1
457,30/10/2017,1,1
458,1/10/2017,0,1
458,2/10/2017,1,1
458,3/10/2017,1,1
458,4/10/2017,0,1
458,5/10/2017,1,1
458,6/10/2017,0,1
458,7/10/2017,0,1
458,8/10/2017,0,1
458,9/10/2017,0,1
458,10/10/2017,0,1
458,11/10/2017,0,1
458,12/10/2017,1,1
458,13/10/2017,1,1
458,14/10/2017,1,1
458,15/10/2017,0,3
458,16/10/2017,1,1
458,17/10/2017,1,1
458,18/10/2017,0,1
458,19/10/2017,0,1
458,20/10/2017,0,1
458,21/10/2017,1,1
458,22/10/2017,0,1
458,23/10/2017,1,1
458,24/10/2017,1,1
458,25/10/2017,1,1
458,26/10/2017,0,1
458,27/10/2017,0,1
458,28/10/2017,0,1
458,29/10/2017,1,3
458,30/10/2017,1,1
459,1/10/2017,1,1
459,2/10/2017,1,1
459,3/10/2017,0,1
459,4/10/2017,0,1
459,5/10/2017,0,1
459,6/10/2017,0,1
459,7/10/2017,1,1
459,8/10/2017,0,1
459,9/10/2017,0,1
459,10/10/2017,1,1
459,11/10/2017,1,1
459,12/10/2017,0,1
459,13/10/2017,0,1
459,14/10/2017,0,1
459,15/10/2017,1,1
459,16/10/2017,1,1
459,17/10/2017,1,1
459,18/10/2017,0,1
459,19/10/2017,0,1
459,20/10/2017,1,1
459,21/10/2017,1,1
459,22/10/2017,0,1
459,23/10/2017,0,1
459,24/10/2017,0,2
459,25/10/2017,0,1
459,26/10/2017,1,1
459,27/10/2017,0,1
459,28/10/2017,1,1
459,29/10/2017,0,1
459,30/10/2017,1,1
460,1/10/2017,0,1
460,2/10/2017,1,1
460,3/10/2017,1,1
460,4/10/2017,0,1
460,5/10/2017,0,1
460,6/10/2017,0,1
460,7/10/2017,1,1
460,8/10/2017,1,1
460,9/10/2017,0,1
460,10/10/2017,0,1
460,11/10/2017,0,1
460,12/10/2017,1,1
460,13/10/2017,0,1
460,14/10/2017,1,1
460,15/10/2017,0,3
460,16/10/2017,1,1
460,17/10/2017,0,1
460,18/10/2017,1,1
460,19/10/2017,1,1
460,20/10/2017,1,1
460,21/10/2017,0,1
460,22/10/2017,0,1
460,23/10/2017,0,1
460,24/10/2017,1,1
460,25/10/2017,0,1
460,26/10/2017,1,1
460,27/10/2017,0,1
460,28/10/2017,0,1
460,29/10/2017,0,1
460,30/10/2017,0,1
461,1/10/2017,0,1
461,2/10/2017,1,1
461,3/10/2017,0,1
461,4/10/2017,1,1
461,5/10/2017,0,1
461,6/10/2017,0,1
461,7/10/2017,1,1
461,8/10/2017,1,1
461,9/10/2017,0,1
461,10/10/2017,1,1
461,11/10/2017,1,1
461,12/10/2017,0,1
461,13/10/2017,1,1
461,14/10/2017,1,1
461,15/10/2017,0,3
461,16/10/2017,1,1
461,17/10/2017,0,1
461,18/10/2017,1,1
461,19/10/2017,1,1
461,20/10/2017,1,1
461,21/10/2017,1,1
461,22/10/2017,0,1
461,23/10/2017,1,1
461,24/10/2017,1,1
461,25/10/2017,0,1
461,26/10/2017,0,1
461,27/10/2017,1,1
461,28/10/2017,0,1
461,29/10/2017,1,3
461,30/10/2017,0,1
462,1/10/2017,0,1
462,2/10/2017,1,1
462,3/10/2017,0,1
462,4/10/2017,0,1
462,5/10/2017,0,1
462,6/10/2017,1,1
462,7/10/2017,0,1
462,8/10/2017,0,1
462,9/10/2017,1,1
462,10/10/2017,0,1
462,11/10/2017,1,1
462,12/10/2017,1,1
462,13/10/2017,1,1
462,14/10/2017,0,1
462,15/10/2017,0,3
462,16/10/2017,1,1
462,17/10/2017,1,1
462,18/10/2017,0,1
462,19/10/2017,0,1
462,20/10/2017,1,1
462,21/10/2017,0,1
462,22/10/2017,0,1
462,23/10/2017,1,1
462,24/10/2017,1,1
462,25/10/2017,0,1
462,26/10/2017,0,1
462,27/10/2017,1,1
462,28/10/2017,0,1
462,29/10/2017,1,3
462,30/10/2017,0,1
463,1/10/2017,0,1
463,2/10/2017,1,1
463,3/10/2017,1,1
463,4/10/2017,0,1
463,5/10/2017,0,1
463,6/10/2017,0,1
463,7/10/2017,1,1
463,8/10/2017,1,1
463,9/10/2017,1,1
463,10/10/2017,0,1
463,11/10/2017,1,1
463,12/10/2017,0,1
463,13/10/2017,0,1
463,14/10/2017,0,1
463,15/10/2017,1,1
463,16/10/2017,1,1
463,17/10/2017,0,1
463,18/10/2017,0,1
463,19/10/2017,0,1
463,20/10/2017,1,1
463,21/10/2017,1,1
463,22/10/2017,1,1
463,23/10/2017,1,1
463,24/10/2017,0,2
463,25/10/2017,0,1
463,26/10/2017,1,1
463,27/10/2017,0,1
463,28/10/2017,0,1
463,29/10/2017,1,3
463,30/10/2017,1,1
464,1/10/2017,1,1
464,2/10/2017,0,1
464,3/10/2017,1,1
464,4/10/2017,0,1
464,5/10/2017,0,1
464,6/10/2017,0,1
464,7/10/2017,1,1
464,8/10/2017,1,1
464,9/10/2017,1,1
464,10/10/2017,0,1
464,11/10/2017,1,1
464,12/10/2017,0,1
464,13/10/2017,0,1
464,14/10/2017,1,1
464,15/10/2017,1,1
464,16/10/2017,1,1
464,17/10/2017,1,1
464,18/10/2017,1,1
464,19/10/2017,1,1
464,20/10/2017,1,1
464,21/10/2017,1,1
464,22/10/2017,0,1
464,23/10/2017,0,1
464,24/10/2017,1,1
464,25/10/2017,1,1
464,26/10/2017,1,1
464,27/10/2017,1,1
464,28/10/2017,1,1
464,29/10/2017,0,1
464,30/10/2017,0,1
465,1/10/2017,0,1
465,2/10/2017,0,1
465,3/10/2017,1,1
465,4/10/2017,1,1
465,5/10/2017,1,1
465,6/10/2017,0,1
465,7/10/2017,0,1
465,8/10/2017,1,1
465,9/10/2017,0,1
465,10/10/2017,1,1
465,11/10/2017,1,1
465,12/10/2017,1,1
465,13/10/2017,0,1
465,14/10/2017,1,1
465,15/10/2017,1,1
465,16/10/2017,0,1
465,17/10/2017,0,1
465,18/10/2017,1,1
465,19/10/2017,0,1
465,20/10/2017,1,1
465,21/10/2017,1,1
465,22/10/2017,0,1
465,23/10/2017,1,1
465,24/10/2017,1,1
465,25/10/2017,1,1
465,26/10/2017,1,1
465,27/10/2017,1,1
465,28/10/2017,0,1
465,29/10/2017,0,1
465,30/10/2017,1,1
466,1/10/2017,0,1
466,2/10/2017,0,1
466,3/10/2017,0,1
466,4/10/2017,0,1
466,5/10/2017,0,1
466,6/10/2017,0,1
466,7/10/2017,0,1
466,8/10/2017,0,1
466,9/10/2017,1,1
466,10/10/2017,0,1
466,11/10/2017,0,1
466,12/10/2017,0,1
466,13/10/2017,0,1
466,14/10/2017,1,1
466,15/10/2017,1,1
466,16/10/2017,0,1
466,17/10/2017,1,1
466,18/10/2017,0,1
466,19/10/2017,0,1
466,20/10/2017,0,1
466,21/10/2017,1,1
466,22/10/2017,1,1
466,23/10/2017,0,1
466,24/10/2017,1,1
466,25/10/2017,0,1
466,26/10/2017,0,1
466,27/10/2017,0,1
466,28/10/2017,1,1
466,29/10/2017,0,1
466,30/10/2017,0,1
467,1/10/2017,0,1
467,2/10/2017,1,1
467,3/10/2017,0,1
467,4/10/2017,1,1
467,5/10/2017,1,1
467,6/10/2017,1,1
467,7/10/2017,1,1
467,8/10/2017,1,1
467,9/10/2017,1,1
467,10/10/2017,1,1
467,11/10/2017,0,1
467,12/10/2017,0,1
467,13/10/2017,0,1
467,14/10/2017,0,1
467,15/10/2017,0,3
467,16/10/2017,0,1
467,17/10/2017,1,1
467,18/10/2017,1,1
467,19/10/2017,0,1
467,20/10/2017,0,1
467,21/10/2017,1,1
467,22/10/2017,1,1
467,23/10/2017,1,1
467,24/10/2017,0,2
467,25/10/2017,0,1
467,26/10/2017,0,1
467,27/10/2017,1,1
467,28/10/2017,1,1
467,29/10/2017,1,3
467,30/10/2017,1,1
468,1/10/2017,1,1
468,2/10/2017,0,1
468,3/10/2017,0,1
468,4/10/2017,1,1
468,5/10/2017,0,1
468,6/10/2017,0,1
468,7/10/2017,0,1
468,8/10/2017,0,1
468,9/10/2017,0,1
468,10/10/2017,0,1
468,11/10/2017,1,1
468,12/10/2017,0,1
468,13/10/2017,0,1
468,14/10/2017,1,1
468,15/10/2017,0,3
468,16/10/2017,1,1
468,17/10/2017,1,1
468,18/10/2017,0,1
468,19/10/2017,0,1
468,20/10/2017,0,1
468,21/10/2017,1,1
468,22/10/2017,0,1
468,23/10/2017,1,1
468,24/10/2017,1,1
468,25/10/2017,1,1
468,26/10/2017,0,1
468,27/10/2017,1,1
468,28/10/2017,0,1
468,29/10/2017,0,1
468,30/10/2017,1,1
469,1/10/2017,0,1
469,2/10/2017,0,1
469,3/10/2017,0,1
469,4/10/2017,1,1
469,5/10/2017,1,1
469,6/10/2017,1,1
469,7/10/2017,0,1
469,8/10/2017,1,1
469,9/10/2017,0,1
469,10/10/2017,1,1
469,11/10/2017,0,1
469,12/10/2017,1,1
469,13/10/2017,1,1
469,14/10/2017,0,1
469,15/10/2017,0,3
469,16/10/2017,1,1
469,17/10/2017,0,1
469,18/10/2017,1,1
469,19/10/2017,1,1
469,20/10/2017,1,1
469,21/10/2017,1,1
469,22/10/2017,0,1
469,23/10/2017,1,1
469,24/10/2017,1,1
469,25/10/2017,1,1
469,26/10/2017,0,1
469,27/10/2017,1,1
469,28/10/2017,0,1
469,29/10/2017,1,3
469,30/10/2017,1,1
470,1/10/2017,1,1
470,2/10/2017,0,1
470,3/10/2017,1,1
470,4/10/2017,0,1
470,5/10/2017,1,1
470,6/10/2017,0,1
470,7/10/2017,1,1
470,8/10/2017,1,1
470,9/10/2017,0,1
470,10/10/2017,1,1
470,11/10/2017,1,1
470,12/10/2017,1,1
470,13/10/2017,0,1
470,14/10/2017,1,1
470,15/10/2017,1,1
470,16/10/2017,0,1
470,17/10/2017,1,1
470,18/10/2017,0,1
470,19/10/2017,1,1
470,20/10/2017,1,1
470,21/10/2017,1,1
470,22/10/2017,0,1
470,23/10/2017,0,1
470,24/10/2017,0,2
470,25/10/2017,1,1
470,26/10/2017,1,1
470,27/10/2017,0,1
470,28/10/2017,1,1
470,29/10/2017,1,3
470,30/10/2017,1,1
471,1/10/2017,1,1
471,2/10/2017,0,1
471,3/10/2017,0,1
471,4/10/2017,0,1
471,5/10/2017,0,1
471,6/10/2017,0,1
471,7/10/2017,0,1
471,8/10/2017,0,1
471,9/10/2017,1,1
471,10/10/2017,1,1
471,11/10/2017,1,1
471,12/10/2017,1,1
471,13/10/2017,0,1
471,14/10/2017,1,1
471,15/10/2017,1,1
471,16/10/2017,0,1
471,17/10/2017,1,1
471,18/10/2017,1,1
471,19/10/2017,0,1
471,20/10/2017,0,1
471,21/10/2017,0,1
471,22/10/2017,1,1
471,23/10/2017,1,1
471,24/10/2017,1,1
471,25/10/2017,1,1
471,26/10/2017,0,1
471,27/10/2017,0,1
471,28/10/2017,0,1
471,29/10/2017,1,3
471,30/10/2017,1,1
472,1/10/2017,0,1
472,2/10/2017,0,1
472,3/10/2017,0,1
472,4/10/2017,1,1
472,5/10/2017,1,1
472,6/10/2017,0,1
472,7/10/2017,0,1
472,8/10/2017,1,1
472,9/10/2017,0,1
472,10/10/2017,1,1
472,11/10/2017,0,1
472,12/10/2017,1,1
472,13/10/2017,1,1
472,14/10/2017,1,1
472,15/10/2017,1,1
472,16/10/2017,0,1
472,17/10/2017,1,1
472,18/10/2017,1,1
472,19/10/2017,1,1
472,20/10/2017,0,1
472,21/10/2017,0,1
472,22/10/2017,0,1
472,23/10/2017,1,1
472,24/10/2017,1,1
472,25/10/2017,0,1
472,26/10/2017,0,1
472,27/10/2017,1,1
472,28/10/2017,0,1
472,29/10/2017,0,1
472,30/10/2017,0,1
473,1/10/2017,0,1
473,2/10/2017,0,1
473,3/10/2017,0,1
473,4/10/2017,1,1
473,5/10/2017,1,1
473,6/10/2017,0,1
473,7/10/2017,1,1
473,8/10/2017,1,1
473,9/10/2017,1,1
473,10/10/2017,1,1
473,11/10/2017,0,1
473,12/10/2017,1,1
473,13/10/2017,0,1
473,14/10/2017,1,1
473,15/10/2017,1,1
473,16/10/2017,0,1
473,17/10/2017,1,1
473,18/10/2017,1,1
473,19/10/2017,0,1
473,20/10/2017,0,1
473,21/10/2017,1,1
473,22/10/2017,0,1
473,23/10/2017,0,1
473,24/10/2017,0,2
473,25/10/2017,0,1
473,26/10/2017,1,1
473,27/10/2017,1,1
473,28/10/2017,1,1
473,29/10/2017,0,1
473,30/10/2017,0,1
474,1/10/2017,0,1
474,2/10/2017,1,1
474,3/10/2017,1,1
474,4/10/2017,1,1
474,5/10/2017,1,1
474,6/10/2017,1,1
474,7/10/2017,1,1
474,8/10/2017,0,1
474,9/10/2017,1,1
474,10/10/2017,1,1
474,11/10/2017,1,1
474,12/10/2017,1,1
474,13/10/2017,0,1
474,14/10/2017,0,1
474,15/10/2017,0,3
474,16/10/2017,0,1
474,17/10/2017,1,1
474,18/10/2017,1,1
474,19/10/2017,0,1
474,20/10/2017,0,1
474,21/10/2017,1,1
474,22/10/2017,1,1
474,23/10/2017,1,1
474,24/10/2017,0,2
474,25/10/2017,1,1
474,26/10/2017,0,1
474,27/10/2017,0,1
474,28/10/2017,1,1
474,29/10/2017,0,1
474,30/10/2017,1,1
475,1/10/2017,0,1
475,2/10/2017,0,1
475,3/10/2017,0,1
475,4/10/2017,0,1
475,5/10/2017,0,1
475,6/10/2017,1,1
475,7/10/2017,1,1
475,8/10/2017,1,1
475,9/10/2017,0,1
475,10/10/2017,0,1
475,11/10/2017,1,1
475,12/10/2017,0,1
475,13/10/2017,0,1
475,14/10/2017,0,1
475,15/10/2017,0,3
475,16/10/2017,0,1
475,17/10/2017,1,1
475,18/10/2017,1,1
475,19/10/2017,1,1
475,20/10/2017,0,1
475,21/10/2017,1,1
475,22/10/2017,1,1
475,23/10/2017,0,1
475,24/10/2017,0,2
475,25/10/2017,1,1
475,26/10/2017,1,1
475,27/10/2017,0,1
475,28/10/2017,1,1
475,29/10/2017,0,1
475,30/10/2017,1,1
476,1/10/2017,0,1
476,2/10/2017,0,1
476,3/10/2017,1,1
476,4/10/2017,0,1
476,5/10/2017,0,1
476,6/10/2017,0,1
476,7/10/2017,1,1
476,8/10/2017,0,1
476,9/10/2017,0,1
476,10/10/2017,0,1
476,11/10/2017,1,1
476,12/10/2017,1,1
476,13/10/2017,0,1
476,14/10/2017,1,1
476,15/10/2017,1,1
476,16/10/2017,1,1
476,17/10/2017,0,1
476,18/10/2017,1,1
476,19/10/2017,0,1
476,20/10/2017,1,1
476,21/10/2017,1,1
476,22/10/2017,0,1
476,23/10/2017,0,1
476,24/10/2017,0,2
476,25/10/2017,0,1
476,26/10/2017,0,1
476,27/10/2017,1,1
476,28/10/2017,0,1
476,29/10/2017,1,3
476,30/10/2017,0,1
477,1/10/2017,0,1
477,2/10/2017,1,1
477,3/10/2017,1,1
477,4/10/2017,0,1
477,5/10/2017,1,1
477,6/10/2017,0,1
477,7/10/2017,0,1
477,8/10/2017,1,1
477,9/10/2017,1,1
477,10/10/2017,1,1
477,11/10/2017,0,1
477,12/10/2017,1,1
477,13/10/2017,1,1
477,14/10/2017,1,1
477,15/10/2017,1,1
477,16/10/2017,0,1
477,17/10/2017,1,1
477,18/10/2017,1,1
477,19/10/2017,1,1
477,20/10/2017,1,1
477,21/10/2017,0,1
477,22/10/2017,1,1
477,23/10/2017,1,1
477,24/10/2017,0,2
477,25/10/2017,0,1
477,26/10/2017,0,1
477,27/10/2017,0,1
477,28/10/2017,0,1
477,29/10/2017,0,1
477,30/10/2017,1,1
478,1/10/2017,0,1
478,2/10/2017,0,1
478,3/10/2017,1,1
478,4/10/2017,0,1
478,5/10/2017,0,1
478,6/10/2017,1,1
478,7/10/2017,1,1
478,8/10/2017,0,1
478,9/10/2017,1,1
478,10/10/2017,1,1
478,11/10/2017,0,1
478,12/10/2017,1,1
478,13/10/2017,0,1
478,14/10/2017,1,1
478,15/10/2017,0,3
478,16/10/2017,1,1
478,17/10/2017,1,1
478,18/10/2017,0,1
478,19/10/2017,1,1
478,20/10/2017,0,1
478,21/10/2017,1,1
478,22/10/2017,1,1
478,23/10/2017,1,1
478,24/10/2017,1,1
478,25/10/2017,1,1
478,26/10/2017,1,1
478,27/10/2017,1,1
478,28/10/2017,1,1
478,29/10/2017,0,1
478,30/10/2017,0,1
479,1/10/2017,0,1
479,2/10/2017,1,1
479,3/10/2017,1,1
479,4/10/2017,0,1
479,5/10/2017,0,1
479,6/10/2017,1,1
479,7/10/2017,0,1
479,8/10/2017,1,1
479,9/10/2017,0,1
479,10/10/2017,0,1
479,11/10/2017,1,1
479,12/10/2017,1,1
479,13/10/2017,1,1
479,14/10/2017,0,1
479,15/10/2017,1,1
479,16/10/2017,1,1
479,17/10/2017,1,1
479,18/10/2017,0,1
479,19/10/2017,1,1
479,20/10/2017,1,1
479,21/10/2017,1,1
479,22/10/2017,0,1
479,23/10/2017,1,1
479,24/10/2017,0,2
479,25/10/2017,1,1
479,26/10/2017,1,1
479,27/10/2017,1,1
479,28/10/2017,0,1
479,29/10/2017,0,1
479,30/10/2017,0,1
480,1/10/2017,0,1
480,2/10/2017,0,1
480,3/10/2017,1,1
480,4/10/2017,1,1
480,5/10/2017,1,1
480,6/10/2017,1,1
480,7/10/2017,1,1
480,8/10/2017,1,1
480,9/10/2017,1,1
480,10/10/2017,1,1
480,11/10/2017,0,1
480,12/10/2017,1,1
480,13/10/2017,1,1
